epoch,train_accuracy,test_accuracy,train_loss,test_loss
1,0.008002596,0.009246925,6.2193685,6.1196766
2,0.011101416,0.011582407,6.0133944,5.9354467
3,0.013185924,0.013453537,5.869083,5.8373065
4,0.015075089,0.015308409,5.8000646,5.792048
5,0.016629325,0.016459638,5.761622,5.7620683
6,0.018330133,0.018588854,5.7326083,5.737141
7,0.020323575,0.020233903,5.7082496,5.719213
8,0.022295805,0.022145677,5.686947,5.6996517
